FirstDateOfWeek,LastDateOfWeek,MMWRweek,MMWRyear,Disease,Place_name,Cases,Cases_Label,ReportWeekBegin,ReportWeekEnd,ReportWeek,ReportYear,RunDate
2022-11-27,2022-12-03,48,2022,Childhood lead poisoning,Oregon,,1 to 5,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-11-27,2022-12-03,48,2022,Haemophilus influenzae,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-11-27,2022-12-03,48,2022,Legionellosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-11-27,2022-12-03,48,2022,Lyme disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-11-27,2022-12-03,48,2022,West Nile virus,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-04,2022-12-10,49,2022,Coccidioidomycosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-04,2022-12-10,49,2022,CRE,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-04,2022-12-10,49,2022,Cryptococcosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-04,2022-12-10,49,2022,E. coli (STEC),Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-04,2022-12-10,49,2022,Giardiasis,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-04,2022-12-10,49,2022,HIV,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-04,2022-12-10,49,2022,Mumps,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-04,2022-12-10,49,2022,Salmonellosis,Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-04,2022-12-10,49,2022,Tuberculosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-04,2022-12-10,49,2022,Yersiniosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-11,2022-12-17,50,2022,Adult lead poisoning,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-11,2022-12-17,50,2022,Cryptosporidiosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-11,2022-12-17,50,2022,Hepatitis B (acute),Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-11,2022-12-17,50,2022,Hepatitis B (chronic),Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-11,2022-12-17,50,2022,Hepatitis C (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-11,2022-12-17,50,2022,Legionellosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-11,2022-12-17,50,2022,Lyme disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-11,2022-12-17,50,2022,Meningococcal disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-11,2022-12-17,50,2022,Mpox,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-11,2022-12-17,50,2022,Pertussis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-11,2022-12-17,50,2022,Shigellosis,Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-11,2022-12-17,50,2022,West Nile virus,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-18,2022-12-24,51,2022,Campylobacteriosis,Oregon,15,15,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-18,2022-12-24,51,2022,Chlamydia,Oregon,219,219,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-18,2022-12-24,51,2022,E. coli (STEC),Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-18,2022-12-24,51,2022,Early syphilis,Oregon,18,18,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-18,2022-12-24,51,2022,Extrapulmonary NTM,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-18,2022-12-24,51,2022,Hepatitis C (chronic),Oregon,61,61,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-18,2022-12-24,51,2022,HIV,Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-18,2022-12-24,51,2022,Malaria,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-18,2022-12-24,51,2022,Measles,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-25,2022-12-31,52,2022,Congenital syphilis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-25,2022-12-31,52,2022,Cryptosporidiosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-25,2022-12-31,52,2022,Gonorrhea,Oregon,83,83,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-25,2022-12-31,52,2022,Hepatitis A,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-25,2022-12-31,52,2022,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-11,2022-09-17,37,2022,Lyme disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-11,2022-09-17,37,2022,Measles,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-11,2022-09-17,37,2022,West Nile virus,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-18,2022-09-24,38,2022,Coccidioidomycosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-18,2022-09-24,38,2022,CRE,Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-18,2022-09-24,38,2022,Cryptococcosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-18,2022-09-24,38,2022,E. coli (STEC),Oregon,10,10,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-18,2022-09-24,38,2022,Giardiasis,Oregon,15,15,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-18,2022-09-24,38,2022,HIV,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-18,2022-09-24,38,2022,Mumps,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-18,2022-09-24,38,2022,Salmonellosis,Oregon,8,8,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-18,2022-09-24,38,2022,Tuberculosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-18,2022-09-24,38,2022,Yersiniosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-25,2022-10-01,39,2022,Adult lead poisoning,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-25,2022-10-01,39,2022,Cryptosporidiosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-25,2022-10-01,39,2022,Hepatitis B (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-25,2022-10-01,39,2022,Hepatitis B (chronic),Oregon,9,9,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-25,2022-10-01,39,2022,Hepatitis C (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-25,2022-10-01,39,2022,Legionellosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-25,2022-10-01,39,2022,Lyme disease,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-25,2022-10-01,39,2022,Meningococcal disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-25,2022-10-01,39,2022,Mpox,Oregon,7,7,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-25,2022-10-01,39,2022,Pertussis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-25,2022-10-01,39,2022,Shigellosis,Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-09-25,2022-10-01,39,2022,West Nile virus,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-02,2022-10-08,40,2022,Campylobacteriosis,Oregon,21,21,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-02,2022-10-08,40,2022,Chlamydia,Oregon,309,309,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-02,2022-10-08,40,2022,E. coli (STEC),Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-02,2022-10-08,40,2022,Early syphilis,Oregon,30,30,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-02,2022-10-08,40,2022,Extrapulmonary NTM,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-02,2022-10-08,40,2022,Hepatitis C (chronic),Oregon,52,52,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-02,2022-10-08,40,2022,HIV,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-02,2022-10-08,40,2022,Malaria,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-02,2022-10-08,40,2022,Measles,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-09,2022-10-15,41,2022,Congenital syphilis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-09,2022-10-15,41,2022,Cryptosporidiosis,Oregon,7,7,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-09,2022-10-15,41,2022,Gonorrhea,Oregon,121,121,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-09,2022-10-15,41,2022,Hepatitis A,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-09,2022-10-15,41,2022,Hepatitis B (acute),Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-09,2022-10-15,41,2022,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-09,2022-10-15,41,2022,Listeriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-09,2022-10-15,41,2022,Mpox,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-09,2022-10-15,41,2022,Pertussis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-09,2022-10-15,41,2022,Pesticide Poisoning,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-09,2022-10-15,41,2022,Vibriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-09,2022-10-15,41,2022,Yersiniosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-16,2022-10-22,42,2022,Campylobacteriosis,Oregon,19,19,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-16,2022-10-22,42,2022,Childhood lead poisoning,Oregon,,1 to 5,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-16,2022-10-22,42,2022,Chlamydia,Oregon,289,289,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-16,2022-10-22,42,2022,Early syphilis,Oregon,27,27,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-10-16,2022-10-22,42,2022,Haemophilus influenzae,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-03-20,2022-03-26,12,2022,Hepatitis C (chronic),Oregon,78,78,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-03-20,2022-03-26,12,2022,Listeriosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-03-20,2022-03-26,12,2022,Malaria,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-03-20,2022-03-26,12,2022,Measles,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-03-20,2022-03-26,12,2022,Mumps,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-03-20,2022-03-26,12,2022,Yersiniosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-03-27,2022-04-02,13,2022,Childhood lead poisoning,Oregon,,1 to 5,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-03-27,2022-04-02,13,2022,CRE,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-03-27,2022-04-02,13,2022,Cryptosporidiosis,Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-03-27,2022-04-02,13,2022,Giardiasis,Oregon,11,11,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-03-27,2022-04-02,13,2022,Hepatitis A,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-03-27,2022-04-02,13,2022,Legionellosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-03-27,2022-04-02,13,2022,Mumps,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-03-27,2022-04-02,13,2022,Yersiniosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-03,2022-04-09,14,2022,CRE,Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-03,2022-04-09,14,2022,Cryptosporidiosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-03,2022-04-09,14,2022,Extrapulmonary NTM,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-03,2022-04-09,14,2022,Giardiasis,Oregon,11,11,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-03,2022-04-09,14,2022,Hepatitis B (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-03,2022-04-09,14,2022,HIV,Oregon,8,8,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-03,2022-04-09,14,2022,Legionellosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-03,2022-04-09,14,2022,Mpox,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-03,2022-04-09,14,2022,Pertussis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-10,2022-04-16,15,2022,Cryptosporidiosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-10,2022-04-16,15,2022,Extrapulmonary NTM,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-10,2022-04-16,15,2022,Hepatitis B (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-10,2022-04-16,15,2022,HIV,Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-10,2022-04-16,15,2022,Legionellosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-10,2022-04-16,15,2022,Mpox,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-10,2022-04-16,15,2022,Pertussis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-10,2022-04-16,15,2022,Pesticide Poisoning,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-17,2022-04-23,16,2022,Cryptosporidiosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-17,2022-04-23,16,2022,Extrapulmonary NTM,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-17,2022-04-23,16,2022,Haemophilus influenzae,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-17,2022-04-23,16,2022,Hepatitis B (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-17,2022-04-23,16,2022,Mpox,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-17,2022-04-23,16,2022,Pertussis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-17,2022-04-23,16,2022,Pesticide Poisoning,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-17,2022-04-23,16,2022,Vibriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-24,2022-04-30,17,2022,Coccidioidomycosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-24,2022-04-30,17,2022,Cryptosporidiosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-24,2022-04-30,17,2022,Haemophilus influenzae,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-24,2022-04-30,17,2022,Pesticide Poisoning,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-04-24,2022-04-30,17,2022,Vibriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-05-01,2022-05-07,18,2022,Adult lead poisoning,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-05-01,2022-05-07,18,2022,Coccidioidomycosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-05-01,2022-05-07,18,2022,Cryptococcosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-05-01,2022-05-07,18,2022,Haemophilus influenzae,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-05-01,2022-05-07,18,2022,Lyme disease,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-05-01,2022-05-07,18,2022,Salmonellosis,Oregon,12,12,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-05-01,2022-05-07,18,2022,Tuberculosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-25,2022-12-31,52,2022,Listeriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-25,2022-12-31,52,2022,Pertussis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-25,2022-12-31,52,2022,Pesticide Poisoning,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-25,2022-12-31,52,2022,Vibriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2022-12-25,2022-12-31,52,2022,Yersiniosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-01,2023-01-07,1,2023,Campylobacteriosis,Oregon,28,28,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-01,2023-01-07,1,2023,Chlamydia,Oregon,223,223,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-01,2023-01-07,1,2023,Early syphilis,Oregon,22,22,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-01,2023-01-07,1,2023,Extrapulmonary NTM,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-01,2023-01-07,1,2023,Haemophilus influenzae,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-01,2023-01-07,1,2023,Hepatitis C (chronic),Oregon,41,41,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-01,2023-01-07,1,2023,Malaria,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-01,2023-01-07,1,2023,Measles,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-08,2023-01-14,2,2023,Coccidioidomycosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-08,2023-01-14,2,2023,Congenital syphilis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-08,2023-01-14,2,2023,Cryptosporidiosis,Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-08,2023-01-14,2,2023,Gonorrhea,Oregon,105,105,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-08,2023-01-14,2,2023,Hepatitis A,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-08,2023-01-14,2,2023,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-08,2023-01-14,2,2023,Listeriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-08,2023-01-14,2,2023,Mumps,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-08,2023-01-14,2,2023,Pesticide Poisoning,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-08,2023-01-14,2,2023,Vibriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-08,2023-01-14,2,2023,Yersiniosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-15,2023-01-21,3,2023,Adult lead poisoning,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-15,2023-01-21,3,2023,Campylobacteriosis,Oregon,26,26,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-15,2023-01-21,3,2023,Childhood lead poisoning,Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-15,2023-01-21,3,2023,Haemophilus influenzae,Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-15,2023-01-21,3,2023,Legionellosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-15,2023-01-21,3,2023,Lyme disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-15,2023-01-21,3,2023,West Nile virus,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-22,2023-01-28,4,2023,Coccidioidomycosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-22,2023-01-28,4,2023,CRE,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-22,2023-01-28,4,2023,Cryptococcosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-22,2023-01-28,4,2023,E. coli (STEC),Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-22,2023-01-28,4,2023,Giardiasis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-22,2023-01-28,4,2023,HIV,Oregon,7,7,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-22,2023-01-28,4,2023,Mumps,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-22,2023-01-28,4,2023,Salmonellosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-22,2023-01-28,4,2023,Tuberculosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-22,2023-01-28,4,2023,Yersiniosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-29,2023-02-04,5,2023,Adult lead poisoning,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-29,2023-02-04,5,2023,Cryptosporidiosis,Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-29,2023-02-04,5,2023,Hepatitis B (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-29,2023-02-04,5,2023,Hepatitis B (chronic),Oregon,7,7,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-29,2023-02-04,5,2023,Hepatitis C (acute),Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-29,2023-02-04,5,2023,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-29,2023-02-04,5,2023,Legionellosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-29,2023-02-04,5,2023,Lyme disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-29,2023-02-04,5,2023,Meningococcal disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-22,2023-01-28,4,2023,Hepatitis B (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-22,2023-01-28,4,2023,Mpox,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-22,2023-01-28,4,2023,Pertussis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-22,2023-01-28,4,2023,Pesticide Poisoning,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-22,2023-01-28,4,2023,Vibriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-29,2023-02-04,5,2023,Coccidioidomycosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-29,2023-02-04,5,2023,Haemophilus influenzae,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-29,2023-02-04,5,2023,Pesticide Poisoning,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-01-29,2023-02-04,5,2023,Vibriosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-05,2023-02-11,6,2023,Adult lead poisoning,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-05,2023-02-11,6,2023,Coccidioidomycosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-05,2023-02-11,6,2023,Cryptococcosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-05,2023-02-11,6,2023,Haemophilus influenzae,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-05,2023-02-11,6,2023,Hepatitis B (chronic),Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-05,2023-02-11,6,2023,Hepatitis C (acute),Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-05,2023-02-11,6,2023,Lyme disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-05,2023-02-11,6,2023,Salmonellosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-05,2023-02-11,6,2023,Tuberculosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-05,2023-02-11,6,2023,Vibriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-05,2023-02-11,6,2023,West Nile virus,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-12,2023-02-18,7,2023,Adult lead poisoning,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-12,2023-02-18,7,2023,Coccidioidomycosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-12,2023-02-18,7,2023,Cryptococcosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-12,2023-02-18,7,2023,E. coli (STEC),Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-12,2023-02-18,7,2023,Hepatitis B (chronic),Oregon,10,10,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-12,2023-02-18,7,2023,Hepatitis C (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-12,2023-02-18,7,2023,Lyme disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-12,2023-02-18,7,2023,Meningococcal disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-12,2023-02-18,7,2023,Salmonellosis,Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2023-02-12,2023-02-18,7,2023,Shigellosis,Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
