IndexNumber,FirstDateOfWeek,LastDateOfWeek,MMWRweek,MMWRyear,Disease,Cases
5365,2022-12-18,2022-12-24,51,2022,E. coli (STEC),1
5366,2022-12-18,2022-12-24,51,2022,Early syphilis,18
5367,2022-12-18,2022-12-24,51,2022,Extrapulmonary NTM,0
5368,2022-12-18,2022-12-24,51,2022,Hepatitis C (chronic),61
5369,2022-12-18,2022-12-24,51,2022,HIV,5
5370,2022-12-18,2022-12-24,51,2022,Malaria,0
5371,2022-12-18,2022-12-24,51,2022,Measles,0
5372,2022-12-25,2022-12-31,52,2022,Congenital syphilis,0
5373,2022-12-25,2022-12-31,52,2022,Cryptosporidiosis,1
5374,2022-12-25,2022-12-31,52,2022,Gonorrhea,83
5375,2022-12-25,2022-12-31,52,2022,Hepatitis A,0
5376,2022-12-25,2022-12-31,52,2022,HUS,0
5377,2022-09-11,2022-09-17,37,2022,Lyme disease,0
5378,2022-09-11,2022-09-17,37,2022,Measles,0
5379,2022-09-11,2022-09-17,37,2022,West Nile virus,1
5380,2022-09-18,2022-09-24,38,2022,Coccidioidomycosis,2
5381,2022-09-18,2022-09-24,38,2022,CRE,6
5382,2022-09-18,2022-09-24,38,2022,Cryptococcosis,1
5383,2022-09-18,2022-09-24,38,2022,E. coli (STEC),10
5384,2022-09-18,2022-09-24,38,2022,Giardiasis,15
5385,2022-09-18,2022-09-24,38,2022,HIV,1
5386,2022-09-18,2022-09-24,38,2022,Mumps,1
5387,2022-09-18,2022-09-24,38,2022,Salmonellosis,8
5388,2022-09-18,2022-09-24,38,2022,Tuberculosis,1
5389,2022-09-18,2022-09-24,38,2022,Yersiniosis,3
5390,2022-09-25,2022-10-01,39,2022,Adult lead poisoning,1
5391,2022-09-25,2022-10-01,39,2022,Cryptosporidiosis,3
5392,2022-09-25,2022-10-01,39,2022,Hepatitis B (acute),0
5393,2022-09-25,2022-10-01,39,2022,Hepatitis B (chronic),9
5394,2022-09-25,2022-10-01,39,2022,Hepatitis C (acute),0
5395,2022-09-25,2022-10-01,39,2022,Legionellosis,0
5396,2022-09-25,2022-10-01,39,2022,Lyme disease,1
5397,2022-09-25,2022-10-01,39,2022,Meningococcal disease,0
5398,2022-09-25,2022-10-01,39,2022,Mpox,7
5399,2022-09-25,2022-10-01,39,2022,Pertussis,0
5400,2022-09-25,2022-10-01,39,2022,Shigellosis,6
5401,2022-09-25,2022-10-01,39,2022,West Nile virus,0
5402,2022-10-02,2022-10-08,40,2022,Campylobacteriosis,21
5403,2022-10-02,2022-10-08,40,2022,Chlamydia,309
5404,2022-10-02,2022-10-08,40,2022,E. coli (STEC),6
5405,2022-10-02,2022-10-08,40,2022,Early syphilis,30
5406,2022-10-02,2022-10-08,40,2022,Extrapulmonary NTM,0
5407,2022-10-02,2022-10-08,40,2022,Hepatitis C (chronic),52
5408,2022-10-02,2022-10-08,40,2022,HIV,1
5409,2022-10-02,2022-10-08,40,2022,Malaria,0
5410,2022-10-02,2022-10-08,40,2022,Measles,0
5411,2022-10-09,2022-10-15,41,2022,Congenital syphilis,0
5412,2022-10-09,2022-10-15,41,2022,Cryptosporidiosis,7
5413,2022-10-09,2022-10-15,41,2022,Gonorrhea,121
5414,2022-10-09,2022-10-15,41,2022,Hepatitis A,0
5415,2022-10-09,2022-10-15,41,2022,Hepatitis B (acute),2
5416,2022-10-09,2022-10-15,41,2022,HUS,0
5417,2022-10-09,2022-10-15,41,2022,Listeriosis,0
5418,2022-10-09,2022-10-15,41,2022,Mpox,2
5419,2022-10-09,2022-10-15,41,2022,Pertussis,0
5420,2022-10-09,2022-10-15,41,2022,Pesticide Poisoning,2
5421,2022-10-09,2022-10-15,41,2022,Vibriosis,0
5422,2022-10-09,2022-10-15,41,2022,Yersiniosis,1
5423,2022-10-16,2022-10-22,42,2022,Campylobacteriosis,19
5424,2022-10-16,2022-10-22,42,2022,Childhood lead poisoning,3
5425,2022-10-16,2022-10-22,42,2022,Chlamydia,289
5426,2022-10-16,2022-10-22,42,2022,Early syphilis,27
5427,2022-10-16,2022-10-22,42,2022,Haemophilus influenzae,1
5428,2022-03-20,2022-03-26,12,2022,Hepatitis C (chronic),78
5429,2022-03-20,2022-03-26,12,2022,Listeriosis,1
5430,2022-03-20,2022-03-26,12,2022,Malaria,0
5431,2022-03-20,2022-03-26,12,2022,Measles,0
5432,2022-03-20,2022-03-26,12,2022,Mumps,0
5433,2022-03-20,2022-03-26,12,2022,Yersiniosis,0
5434,2022-03-27,2022-04-02,13,2022,Childhood lead poisoning,3
5435,2022-03-27,2022-04-02,13,2022,CRE,3
5436,2022-03-27,2022-04-02,13,2022,Cryptosporidiosis,5
5437,2022-03-27,2022-04-02,13,2022,Giardiasis,11
5438,2022-03-27,2022-04-02,13,2022,Hepatitis A,0
5439,2022-03-27,2022-04-02,13,2022,Legionellosis,2
5440,2022-03-27,2022-04-02,13,2022,Mumps,0
5441,2022-03-27,2022-04-02,13,2022,Yersiniosis,1
5442,2022-04-03,2022-04-09,14,2022,CRE,5
5443,2022-04-03,2022-04-09,14,2022,Cryptosporidiosis,2
5444,2022-04-03,2022-04-09,14,2022,Extrapulmonary NTM,2
5445,2022-04-03,2022-04-09,14,2022,Giardiasis,11
5446,2022-04-03,2022-04-09,14,2022,Hepatitis B (acute),0
5447,2022-04-03,2022-04-09,14,2022,HIV,8
5448,2022-04-03,2022-04-09,14,2022,Legionellosis,1
5449,2022-04-03,2022-04-09,14,2022,Mpox,0
5450,2022-04-03,2022-04-09,14,2022,Pertussis,0
5451,2022-04-10,2022-04-16,15,2022,Cryptosporidiosis,0
5452,2022-04-10,2022-04-16,15,2022,Extrapulmonary NTM,0
5453,2022-04-10,2022-04-16,15,2022,Hepatitis B (acute),0
5454,2022-04-10,2022-04-16,15,2022,HIV,6
5455,2022-04-10,2022-04-16,15,2022,Legionellosis,0
5456,2022-04-10,2022-04-16,15,2022,Mpox,0
5457,2022-04-10,2022-04-16,15,2022,Pertussis,1
5458,2022-04-10,2022-04-16,15,2022,Pesticide Poisoning,1
5459,2022-04-17,2022-04-23,16,2022,Cryptosporidiosis,0
5460,2022-04-17,2022-04-23,16,2022,Extrapulmonary NTM,1
5461,2022-04-17,2022-04-23,16,2022,Haemophilus influenzae,1
5462,2022-04-17,2022-04-23,16,2022,Hepatitis B (acute),0
5463,2022-04-17,2022-04-23,16,2022,Mpox,0
5464,2022-04-17,2022-04-23,16,2022,Pertussis,0
5465,2022-04-17,2022-04-23,16,2022,Pesticide Poisoning,2
5466,2022-04-17,2022-04-23,16,2022,Vibriosis,0
5467,2022-04-24,2022-04-30,17,2022,Coccidioidomycosis,1
5468,2022-04-24,2022-04-30,17,2022,Cryptosporidiosis,3
5469,2022-04-24,2022-04-30,17,2022,Haemophilus influenzae,1
5470,2022-04-24,2022-04-30,17,2022,Pesticide Poisoning,1
5471,2022-04-24,2022-04-30,17,2022,Vibriosis,0
5472,2022-05-01,2022-05-07,18,2022,Adult lead poisoning,4
5473,2022-05-01,2022-05-07,18,2022,Coccidioidomycosis,2
5474,2022-05-01,2022-05-07,18,2022,Cryptococcosis,1
5475,2022-05-01,2022-05-07,18,2022,Haemophilus influenzae,3
5476,2022-05-01,2022-05-07,18,2022,Lyme disease,1
5477,2022-05-01,2022-05-07,18,2022,Salmonellosis,12
5478,2022-05-01,2022-05-07,18,2022,Tuberculosis,1
5479,2022-12-25,2022-12-31,52,2022,Listeriosis,0
5480,2022-12-25,2022-12-31,52,2022,Pertussis,0
5481,2022-12-25,2022-12-31,52,2022,Pesticide Poisoning,0
5482,2022-12-25,2022-12-31,52,2022,Vibriosis,0
5483,2022-12-25,2022-12-31,52,2022,Yersiniosis,2
5484,2023-01-01,2023-01-07,1,2023,Campylobacteriosis,28
5485,2023-01-01,2023-01-07,1,2023,Chlamydia,223
5486,2023-01-01,2023-01-07,1,2023,Early syphilis,22
5487,2023-01-01,2023-01-07,1,2023,Extrapulmonary NTM,4
5488,2023-01-01,2023-01-07,1,2023,Haemophilus influenzae,2
5489,2023-01-01,2023-01-07,1,2023,Hepatitis C (chronic),41
5490,2023-01-01,2023-01-07,1,2023,Malaria,1
5491,2023-01-01,2023-01-07,1,2023,Measles,0
5492,2023-01-08,2023-01-14,2,2023,Coccidioidomycosis,0
5493,2023-01-08,2023-01-14,2,2023,Congenital syphilis,1
5494,2023-01-08,2023-01-14,2,2023,Cryptosporidiosis,5
5495,2023-01-08,2023-01-14,2,2023,Gonorrhea,105
5496,2023-01-08,2023-01-14,2,2023,Hepatitis A,0
5497,2023-01-08,2023-01-14,2,2023,HUS,0
5498,2023-01-08,2023-01-14,2,2023,Listeriosis,0
5499,2023-01-08,2023-01-14,2,2023,Mumps,0
5500,2023-01-08,2023-01-14,2,2023,Pesticide Poisoning,1
5501,2023-01-08,2023-01-14,2,2023,Vibriosis,0
5502,2023-01-08,2023-01-14,2,2023,Yersiniosis,0
5503,2023-01-15,2023-01-21,3,2023,Adult lead poisoning,3
5504,2023-01-15,2023-01-21,3,2023,Campylobacteriosis,26
5505,2023-01-15,2023-01-21,3,2023,Childhood lead poisoning,6
5506,2023-01-15,2023-01-21,3,2023,Haemophilus influenzae,5
5507,2023-01-15,2023-01-21,3,2023,Legionellosis,0
5508,2023-01-15,2023-01-21,3,2023,Lyme disease,0
5509,2023-01-15,2023-01-21,3,2023,West Nile virus,0
5510,2023-01-22,2023-01-28,4,2023,Coccidioidomycosis,1
5511,2023-01-22,2023-01-28,4,2023,CRE,3
5512,2023-01-22,2023-01-28,4,2023,Cryptococcosis,1
5513,2023-01-22,2023-01-28,4,2023,E. coli (STEC),4
5514,2023-01-22,2023-01-28,4,2023,Giardiasis,3
5515,2023-01-22,2023-01-28,4,2023,HIV,7
5516,2023-01-22,2023-01-28,4,2023,Mumps,0
5517,2023-01-22,2023-01-28,4,2023,Salmonellosis,3
5518,2023-01-22,2023-01-28,4,2023,Tuberculosis,0
5519,2023-01-22,2023-01-28,4,2023,Yersiniosis,0
5520,2023-01-29,2023-02-04,5,2023,Adult lead poisoning,1
5521,2023-01-29,2023-02-04,5,2023,Cryptosporidiosis,6
5522,2023-01-29,2023-02-04,5,2023,Hepatitis B (acute),0
5523,2023-01-29,2023-02-04,5,2023,Hepatitis B (chronic),7
5524,2023-01-29,2023-02-04,5,2023,Hepatitis C (acute),1
5525,2023-01-29,2023-02-04,5,2023,HUS,0
5526,2023-01-29,2023-02-04,5,2023,Legionellosis,2
5527,2023-01-29,2023-02-04,5,2023,Lyme disease,0
5528,2023-01-29,2023-02-04,5,2023,Meningococcal disease,0
5529,2023-01-22,2023-01-28,4,2023,Hepatitis B (acute),0
5530,2023-01-22,2023-01-28,4,2023,Mpox,0
5531,2023-01-22,2023-01-28,4,2023,Pertussis,0
5532,2023-01-22,2023-01-28,4,2023,Pesticide Poisoning,0
5533,2023-01-22,2023-01-28,4,2023,Vibriosis,0
5534,2023-01-29,2023-02-04,5,2023,Coccidioidomycosis,1
5535,2023-01-29,2023-02-04,5,2023,Haemophilus influenzae,1
5536,2023-01-29,2023-02-04,5,2023,Pesticide Poisoning,2
5537,2023-01-29,2023-02-04,5,2023,Vibriosis,1
5538,2023-02-05,2023-02-11,6,2023,Adult lead poisoning,1
5539,2023-02-05,2023-02-11,6,2023,Coccidioidomycosis,0
5540,2023-02-05,2023-02-11,6,2023,Cryptococcosis,0
5541,2023-02-05,2023-02-11,6,2023,Haemophilus influenzae,1
5542,2023-02-05,2023-02-11,6,2023,Hepatitis B (chronic),4
5543,2023-02-05,2023-02-11,6,2023,Hepatitis C (acute),1
5544,2023-02-05,2023-02-11,6,2023,Lyme disease,0
5545,2023-02-05,2023-02-11,6,2023,Salmonellosis,3
5546,2023-02-05,2023-02-11,6,2023,Tuberculosis,1
5547,2023-02-05,2023-02-11,6,2023,Vibriosis,0
5548,2023-02-05,2023-02-11,6,2023,West Nile virus,0
5549,2023-02-12,2023-02-18,7,2023,Adult lead poisoning,4
5550,2023-02-12,2023-02-18,7,2023,Coccidioidomycosis,2
5551,2023-02-12,2023-02-18,7,2023,Cryptococcosis,1
5552,2023-02-12,2023-02-18,7,2023,E. coli (STEC),4
5553,2023-02-12,2023-02-18,7,2023,Hepatitis B (chronic),10
5554,2023-02-12,2023-02-18,7,2023,Hepatitis C (acute),0
5555,2023-02-12,2023-02-18,7,2023,Lyme disease,0
5556,2023-02-12,2023-02-18,7,2023,Meningococcal disease,0
5557,2023-02-12,2023-02-18,7,2023,Salmonellosis,6
5558,2023-02-12,2023-02-18,7,2023,Shigellosis,5
5559,2023-02-12,2023-02-18,7,2023,Tuberculosis,3
5560,2023-02-12,2023-02-18,7,2023,West Nile virus,0
5561,2023-02-19,2023-02-25,8,2023,Congenital syphilis,0
5562,2023-02-19,2023-02-25,8,2023,Cryptococcosis,1
5563,2023-02-19,2023-02-25,8,2023,E. coli (STEC),6
5564,2023-02-19,2023-02-25,8,2023,Hepatitis B (chronic),4
5565,2023-02-19,2023-02-25,8,2023,Hepatitis C (acute),0
5566,2023-02-19,2023-02-25,8,2023,Hepatitis C (chronic),58
5567,2023-02-19,2023-02-25,8,2023,HUS,0
5568,2023-02-19,2023-02-25,8,2023,Lyme disease,1
5569,2023-02-19,2023-02-25,8,2023,Meningococcal disease,0
5570,2023-02-19,2023-02-25,8,2023,Salmonellosis,7
5571,2023-02-19,2023-02-25,8,2023,Shigellosis,6
5572,2023-02-19,2023-02-25,8,2023,West Nile virus,0
5573,2023-02-26,2023-03-04,9,2023,Campylobacteriosis,18
5574,2023-02-26,2023-03-04,9,2023,Chlamydia,299
5575,2023-02-26,2023-03-04,9,2023,Congenital syphilis,1
5576,2023-02-26,2023-03-04,9,2023,E. coli (STEC),8
5577,2023-02-26,2023-03-04,9,2023,Early syphilis,40
5578,2022-10-16,2022-10-22,42,2022,Hepatitis C (chronic),76
5579,2022-10-16,2022-10-22,42,2022,Malaria,1
5580,2022-10-16,2022-10-22,42,2022,Measles,0
5581,2022-10-23,2022-10-29,43,2022,Coccidioidomycosis,0
5582,2022-10-23,2022-10-29,43,2022,CRE,4
5583,2022-10-23,2022-10-29,43,2022,Cryptococcosis,1
5584,2022-10-23,2022-10-29,43,2022,Giardiasis,4
5585,2022-10-23,2022-10-29,43,2022,Gonorrhea,111
5586,2022-10-23,2022-10-29,43,2022,Hepatitis A,0
5587,2022-10-23,2022-10-29,43,2022,Mumps,0
5588,2022-10-23,2022-10-29,43,2022,Salmonellosis,7
5589,2022-10-23,2022-10-29,43,2022,Tuberculosis,0
5590,2022-10-23,2022-10-29,43,2022,Yersiniosis,0
5591,2022-10-30,2022-11-05,44,2022,Adult lead poisoning,4
5592,2022-10-30,2022-11-05,44,2022,Hepatitis B (acute),1
5593,2022-10-30,2022-11-05,44,2022,Hepatitis B (chronic),8
5594,2022-10-30,2022-11-05,44,2022,Hepatitis C (acute),0
5595,2022-10-30,2022-11-05,44,2022,Legionellosis,1
5596,2022-10-30,2022-11-05,44,2022,Lyme disease,0
5597,2022-10-30,2022-11-05,44,2022,Meningococcal disease,0
5598,2022-10-30,2022-11-05,44,2022,Mpox,11
5599,2022-10-30,2022-11-05,44,2022,Pertussis,1
5600,2022-10-30,2022-11-05,44,2022,Shigellosis,5
5601,2022-10-30,2022-11-05,44,2022,West Nile virus,0
5602,2022-11-06,2022-11-12,45,2022,Cryptococcosis,1
5603,2022-11-06,2022-11-12,45,2022,E. coli (STEC),7
5604,2022-11-06,2022-11-12,45,2022,Extrapulmonary NTM,1
5605,2022-11-06,2022-11-12,45,2022,Hepatitis C (chronic),66
5606,2022-11-06,2022-11-12,45,2022,HIV,1
5607,2022-11-06,2022-11-12,45,2022,Salmonellosis,8
5608,2022-11-13,2022-11-19,46,2022,Congenital syphilis,1
5609,2022-11-13,2022-11-19,46,2022,Cryptosporidiosis,3
5610,2022-11-13,2022-11-19,46,2022,Gonorrhea,132
5611,2022-11-13,2022-11-19,46,2022,Hepatitis B (acute),1
5612,2022-11-13,2022-11-19,46,2022,HUS,0
5613,2022-11-13,2022-11-19,46,2022,Listeriosis,0
5614,2022-11-13,2022-11-19,46,2022,Mpox,6
5615,2022-11-13,2022-11-19,46,2022,Pertussis,0
5616,2022-11-13,2022-11-19,46,2022,Pesticide Poisoning,2
5617,2022-11-13,2022-11-19,46,2022,Vibriosis,1
5618,2022-11-20,2022-11-26,47,2022,Campylobacteriosis,10
5619,2022-11-20,2022-11-26,47,2022,Childhood lead poisoning,3
5620,2022-11-20,2022-11-26,47,2022,Chlamydia,252
5621,2022-11-20,2022-11-26,47,2022,Early syphilis,25
5622,2022-11-20,2022-11-26,47,2022,Haemophilus influenzae,4
5623,2022-11-20,2022-11-26,47,2022,Hepatitis C (chronic),52
5624,2022-11-20,2022-11-26,47,2022,Malaria,0
5625,2022-11-20,2022-11-26,47,2022,Measles,0
5626,2022-11-27,2022-12-03,48,2022,Coccidioidomycosis,0
5627,2022-11-27,2022-12-03,48,2022,CRE,3
5628,2022-11-27,2022-12-03,48,2022,Cryptococcosis,1
5629,2023-01-29,2023-02-04,5,2023,Mpox,0
5630,2023-01-29,2023-02-04,5,2023,Pertussis,1
5631,2023-01-29,2023-02-04,5,2023,Shigellosis,2
5632,2023-01-29,2023-02-04,5,2023,West Nile virus,0
5633,2023-02-05,2023-02-11,6,2023,Campylobacteriosis,13
5634,2023-02-05,2023-02-11,6,2023,Chlamydia,319
5635,2023-02-05,2023-02-11,6,2023,E. coli (STEC),10
5636,2023-02-05,2023-02-11,6,2023,Early syphilis,22
5637,2023-02-05,2023-02-11,6,2023,Extrapulmonary NTM,1
5638,2023-02-05,2023-02-11,6,2023,Hepatitis C (chronic),68
5639,2023-02-05,2023-02-11,6,2023,HIV,6
5640,2023-02-05,2023-02-11,6,2023,Malaria,1
5641,2023-02-05,2023-02-11,6,2023,Measles,0
5642,2023-02-12,2023-02-18,7,2023,Congenital syphilis,0
5643,2023-02-12,2023-02-18,7,2023,Cryptosporidiosis,3
5644,2023-02-12,2023-02-18,7,2023,Gonorrhea,112
5645,2023-02-12,2023-02-18,7,2023,Hepatitis A,0
5646,2023-02-12,2023-02-18,7,2023,HUS,1
5647,2023-02-12,2023-02-18,7,2023,Listeriosis,0
5648,2023-02-12,2023-02-18,7,2023,Mumps,0
5649,2023-02-12,2023-02-18,7,2023,Pesticide Poisoning,0
5650,2023-02-12,2023-02-18,7,2023,Vibriosis,0
5651,2023-02-12,2023-02-18,7,2023,Yersiniosis,1
5652,2023-02-19,2023-02-25,8,2023,Adult lead poisoning,0
5653,2023-02-19,2023-02-25,8,2023,Campylobacteriosis,16
5654,2023-02-19,2023-02-25,8,2023,Childhood lead poisoning,3
5655,2023-02-19,2023-02-25,8,2023,Chlamydia,246
5656,2023-02-19,2023-02-25,8,2023,Early syphilis,25
5657,2023-02-19,2023-02-25,8,2023,Haemophilus influenzae,0
5658,2023-02-19,2023-02-25,8,2023,Malaria,0
5659,2023-02-19,2023-02-25,8,2023,Measles,0
5660,2023-02-26,2023-03-04,9,2023,Coccidioidomycosis,0
5661,2023-02-26,2023-03-04,9,2023,CRE,7
5662,2023-02-26,2023-03-04,9,2023,Cryptococcosis,3
5663,2023-02-26,2023-03-04,9,2023,Giardiasis,5
5664,2023-02-26,2023-03-04,9,2023,Hepatitis A,0
5665,2023-02-26,2023-03-04,9,2023,HIV,5
5666,2023-02-26,2023-03-04,9,2023,Mumps,0
5667,2023-02-26,2023-03-04,9,2023,Salmonellosis,6
5668,2023-02-26,2023-03-04,9,2023,Tuberculosis,2
5669,2023-02-26,2023-03-04,9,2023,Yersiniosis,1
5670,2023-03-05,2023-03-11,10,2023,Adult lead poisoning,1
5671,2023-03-05,2023-03-11,10,2023,Hepatitis B (acute),1
5672,2023-03-05,2023-03-11,10,2023,Hepatitis B (chronic),7
5673,2023-03-05,2023-03-11,10,2023,Hepatitis C (acute),0
5674,2023-03-05,2023-03-11,10,2023,Legionellosis,1
5675,2023-03-05,2023-03-11,10,2023,Lyme disease,0
5676,2023-03-05,2023-03-11,10,2023,Meningococcal disease,0
5677,2023-03-05,2023-03-11,10,2023,Mpox,1
5678,2023-03-05,2023-03-11,10,2023,Pertussis,3
5679,2023-03-05,2023-03-11,10,2023,Shigellosis,4
5680,2022-05-01,2022-05-07,18,2022,Vibriosis,1
5681,2022-05-01,2022-05-07,18,2022,West Nile virus,0
5682,2022-05-08,2022-05-14,19,2022,Adult lead poisoning,5
5683,2022-05-08,2022-05-14,19,2022,Coccidioidomycosis,1
5684,2022-05-08,2022-05-14,19,2022,Cryptococcosis,1
5685,2022-05-08,2022-05-14,19,2022,E. coli (STEC),15
5686,2022-05-08,2022-05-14,19,2022,Hepatitis B (chronic),6
5687,2022-05-08,2022-05-14,19,2022,Hepatitis C (acute),0
5688,2022-05-08,2022-05-14,19,2022,Lyme disease,0
5689,2022-05-08,2022-05-14,19,2022,Meningococcal disease,0
5690,2022-05-08,2022-05-14,19,2022,Salmonellosis,9
5691,2022-05-08,2022-05-14,19,2022,Shigellosis,4
5692,2022-05-08,2022-05-14,19,2022,Tuberculosis,4
5693,2022-05-08,2022-05-14,19,2022,West Nile virus,0
5694,2022-05-15,2022-05-21,20,2022,Adult lead poisoning,2
5695,2022-05-15,2022-05-21,20,2022,Cryptococcosis,4
5696,2022-05-15,2022-05-21,20,2022,E. coli (STEC),4
5697,2022-05-15,2022-05-21,20,2022,Hepatitis B (chronic),8
5698,2022-05-15,2022-05-21,20,2022,Hepatitis C (acute),0
5699,2022-05-15,2022-05-21,20,2022,HUS,0
5700,2022-05-15,2022-05-21,20,2022,Lyme disease,0
5701,2022-05-15,2022-05-21,20,2022,Meningococcal disease,0
5702,2022-05-15,2022-05-21,20,2022,Salmonellosis,9
5703,2022-05-15,2022-05-21,20,2022,Shigellosis,3
5704,2022-05-15,2022-05-21,20,2022,Tuberculosis,0
5705,2022-05-15,2022-05-21,20,2022,West Nile virus,0
5706,2022-05-22,2022-05-28,21,2022,Campylobacteriosis,28
5707,2022-05-22,2022-05-28,21,2022,Chlamydia,290
5708,2022-05-22,2022-05-28,21,2022,Congenital syphilis,0
5709,2022-05-22,2022-05-28,21,2022,E. coli (STEC),2
5710,2022-05-22,2022-05-28,21,2022,Early syphilis,20
5711,2022-05-22,2022-05-28,21,2022,Hepatitis C (chronic),80
5712,2022-05-22,2022-05-28,21,2022,HUS,0
5713,2022-05-22,2022-05-28,21,2022,Listeriosis,0
5714,2022-05-22,2022-05-28,21,2022,Malaria,0
5715,2022-05-22,2022-05-28,21,2022,Measles,0
5716,2022-05-22,2022-05-28,21,2022,Meningococcal disease,0
5717,2022-05-22,2022-05-28,21,2022,Shigellosis,4
5718,2022-05-29,2022-06-04,22,2022,Campylobacteriosis,20
5719,2022-05-29,2022-06-04,22,2022,Chlamydia,268
5720,2022-05-29,2022-06-04,22,2022,Congenital syphilis,0
5721,2022-05-29,2022-06-04,22,2022,Early syphilis,25
5722,2022-05-29,2022-06-04,22,2022,Gonorrhea,91
5723,2022-05-29,2022-06-04,22,2022,Hepatitis A,0
5724,2022-05-29,2022-06-04,22,2022,Hepatitis C (chronic),48
5725,2022-05-29,2022-06-04,22,2022,HUS,0
5726,2022-05-29,2022-06-04,22,2022,Listeriosis,0
5727,2022-05-29,2022-06-04,22,2022,Malaria,1
5728,2022-05-29,2022-06-04,22,2022,Measles,0
5729,2022-05-29,2022-06-04,22,2022,Mumps,0
5730,2022-11-27,2022-12-03,48,2022,Giardiasis,5
5731,2022-11-27,2022-12-03,48,2022,Gonorrhea,117
5732,2022-11-27,2022-12-03,48,2022,Hepatitis A,1
5733,2022-11-27,2022-12-03,48,2022,Mumps,0
5734,2022-11-27,2022-12-03,48,2022,Salmonellosis,6
5735,2022-11-27,2022-12-03,48,2022,Tuberculosis,1
5736,2022-11-27,2022-12-03,48,2022,Vibriosis,0
5737,2022-11-27,2022-12-03,48,2022,Yersiniosis,1
5738,2022-12-04,2022-12-10,49,2022,Adult lead poisoning,1
5739,2022-12-04,2022-12-10,49,2022,Childhood lead poisoning,3
5740,2022-12-04,2022-12-10,49,2022,Hepatitis B (chronic),6
5741,2022-12-04,2022-12-10,49,2022,Hepatitis C (acute),1
5742,2022-12-04,2022-12-10,49,2022,Legionellosis,1
5743,2022-12-04,2022-12-10,49,2022,Lyme disease,0
5744,2022-12-04,2022-12-10,49,2022,Meningococcal disease,0
5745,2022-12-04,2022-12-10,49,2022,Shigellosis,2
5746,2022-12-04,2022-12-10,49,2022,West Nile virus,0
5747,2022-12-11,2022-12-17,50,2022,CRE,2
5748,2022-12-11,2022-12-17,50,2022,Cryptococcosis,2
5749,2022-12-11,2022-12-17,50,2022,E. coli (STEC),0
5750,2022-12-11,2022-12-17,50,2022,Extrapulmonary NTM,1
5751,2022-12-11,2022-12-17,50,2022,Giardiasis,6
5752,2022-12-11,2022-12-17,50,2022,HIV,4
5753,2022-12-11,2022-12-17,50,2022,Salmonellosis,11
5754,2022-12-11,2022-12-17,50,2022,Tuberculosis,1
5755,2022-12-18,2022-12-24,51,2022,Congenital syphilis,1
5756,2022-12-18,2022-12-24,51,2022,Cryptosporidiosis,3
5757,2022-12-18,2022-12-24,51,2022,Hepatitis B (acute),2
5758,2022-12-18,2022-12-24,51,2022,HUS,0
5759,2022-12-18,2022-12-24,51,2022,Listeriosis,0
5760,2022-12-18,2022-12-24,51,2022,Meningococcal disease,0
5761,2022-12-18,2022-12-24,51,2022,Mpox,0
5762,2022-12-18,2022-12-24,51,2022,Pertussis,0
5763,2022-12-18,2022-12-24,51,2022,Pesticide Poisoning,0
5764,2022-12-18,2022-12-24,51,2022,Shigellosis,2
5765,2022-12-25,2022-12-31,52,2022,Campylobacteriosis,22
5766,2022-12-25,2022-12-31,52,2022,Chlamydia,228
5767,2022-12-25,2022-12-31,52,2022,Early syphilis,17
5768,2022-12-25,2022-12-31,52,2022,Haemophilus influenzae,5
5769,2022-12-25,2022-12-31,52,2022,Hepatitis C (chronic),48
5770,2022-12-25,2022-12-31,52,2022,Malaria,0
5771,2022-12-25,2022-12-31,52,2022,Measles,0
5772,2023-01-01,2023-01-07,1,2023,Congenital syphilis,0
5773,2023-01-01,2023-01-07,1,2023,Cryptosporidiosis,2
5774,2023-01-01,2023-01-07,1,2023,Gonorrhea,84
5775,2023-01-01,2023-01-07,1,2023,Hepatitis A,0
5776,2023-01-01,2023-01-07,1,2023,Hepatitis B (acute),0
5777,2023-01-01,2023-01-07,1,2023,HUS,0
5778,2023-01-01,2023-01-07,1,2023,Listeriosis,0
5779,2023-01-01,2023-01-07,1,2023,Mpox,1
5780,2023-01-01,2023-01-07,1,2023,Pertussis,0
5781,2023-02-26,2023-03-04,9,2023,Gonorrhea,119
5782,2023-02-26,2023-03-04,9,2023,Hepatitis C (chronic),58
5783,2023-02-26,2023-03-04,9,2023,HUS,1
5784,2023-02-26,2023-03-04,9,2023,Listeriosis,1
5785,2023-02-26,2023-03-04,9,2023,Malaria,0
5786,2023-02-26,2023-03-04,9,2023,Measles,0
5787,2023-03-05,2023-03-11,10,2023,Campylobacteriosis,17
5788,2023-03-05,2023-03-11,10,2023,Childhood lead poisoning,3
5789,2023-03-05,2023-03-11,10,2023,Chlamydia,331
5790,2023-03-05,2023-03-11,10,2023,Congenital syphilis,1
5791,2023-03-05,2023-03-11,10,2023,Early syphilis,36
5792,2023-03-05,2023-03-11,10,2023,Gonorrhea,100
5793,2023-03-05,2023-03-11,10,2023,Hepatitis A,1
5794,2023-03-05,2023-03-11,10,2023,Hepatitis C (chronic),49
